"","Pressure_CTD2_29","Temperature_CTD2_29","Conductivity_CTD2_29","Oxygen_mg_L_CTD2_29","PAR_CTD2_29","Phycocyanin_CTD2_29","Depth_m_CTD2_29"
"2996",15.556,5.0304,0.221,1.02,-0.630611,9.31,17.446
"2997",15.575,5.0302,0.2211,1.02,-0.635052,9.31,17.465
"2998",15.586,5.0296,0.2211,1.02,-0.639493,9.57,17.476
"2999",15.596,5.0298,0.2212,1.02,-0.627651,9.57,17.486
"3000",15.616,5.0304,0.2211,1.02,-0.636533,9.57,17.506
"3001",15.632,5.0302,0.2211,1.01,-0.629131,9.31,17.522
"3002",15.644,5.0297,0.2211,1.01,-0.678721,9.31,17.534
"3003",15.659,5.0293,0.2211,1.01,-0.657997,9.31,17.549
"3004",15.673,5.0293,0.221,1.01,-0.643194,9.46,17.563
"3005",15.688,5.0292,0.2211,1.01,-0.629131,9.46,17.578
"3006",15.699,5.0288,0.2211,1.01,-0.631352,9.46,17.589
"3007",15.714,5.0291,0.2211,1.01,-0.643934,9.19,17.604
"3008",15.722,5.0284,0.2212,1.01,-0.632092,9.19,17.612
"3009",15.733,5.0282,0.2212,1.01,-0.632092,9.19,17.623
"3010",15.741,5.0277,0.2212,1.01,-0.62617,9.13,17.631
"3011",15.757,5.0273,0.2211,1.01,-0.627651,9.13,17.647
"3012",15.761,5.0277,0.2212,1.01,-0.638753,9.13,17.651
"3013",15.775,5.0274,0.2212,1,-0.62247,9.37,17.665
"3014",15.788,5.0272,0.2212,1.01,-0.615808,9.37,17.678
"3015",15.804,5.0266,0.2212,1,-0.654296,9.31,17.694
"3016",15.813,5.0263,0.2211,1,-0.652816,9.31,17.703
"3017",15.826,5.0249,0.2211,1,-0.681682,9.31,17.716
"3018",15.841,5.0239,0.2212,1,-0.656517,9.24,17.731
"3019",15.856,5.0228,0.2212,1,-0.618769,9.24,17.746
"3020",15.867,5.0223,0.2212,1,-0.643934,9.24,17.757
"3021",15.884,5.0218,0.2212,1,-0.635792,9.34,17.774
"3022",15.891,5.0214,0.2212,0.99,-0.634312,9.34,17.781
"3023",15.907,5.0207,0.2213,1,-0.640233,9.34,17.797
"3024",15.921,5.0202,0.2213,1,-0.632832,9.15,17.811
"3025",15.931,5.0199,0.2212,0.99,-0.618029,9.15,17.821
"3026",15.94,5.019,0.2213,0.99,-0.632832,9.15,17.83
"3027",15.948,5.019,0.2212,0.99,-0.629131,9.09,17.838
"3028",15.963,5.0189,0.2212,0.99,-0.621729,9.09,17.853
"3029",15.965,5.0196,0.2213,0.99,-0.630611,9.09,17.855
"3030",15.984,5.0195,0.2213,0.99,-0.62469,9.66,17.874
"3031",15.99,5.019,0.2213,0.99,-0.67354,9.66,17.88
"3032",16.008,5.0196,0.2213,0.99,-0.648375,9.66,17.898
"3033",16.024,5.0199,0.2213,0.99,-0.620989,9.02,17.914
"3034",16.033,5.0194,0.2214,0.98,-0.609887,9.02,17.923
"3035",16.048,5.0182,0.2213,0.98,-0.616548,9.45,17.938
"3036",16.064,5.0178,0.2213,0.98,-0.635052,9.45,17.954
"3037",16.072,5.0168,0.2214,0.98,-0.614328,9.45,17.962
"3038",16.088,5.0158,0.2214,0.99,-0.62617,9.06,17.978
"3039",16.101,5.0154,0.2213,0.98,-0.62469,9.06,17.991
"3040",16.114,5.0145,0.2213,0.98,-0.638013,9.06,18.004
"3041",16.128,5.0137,0.2214,0.98,-0.62543,9.02,18.018
"3042",16.144,5.0135,0.2214,0.98,-0.603226,9.02,18.034
"3043",16.16,5.0126,0.2214,0.98,-0.615808,9.02,18.05
"3044",16.173,5.0124,0.2214,0.98,-0.632092,8.93,18.063
"3045",16.191,5.0114,0.2213,0.98,-0.659477,8.93,18.081
"3046",16.2,5.0111,0.2214,0.97,-0.649115,8.93,18.09
"3047",16.215,5.0103,0.2214,0.98,-0.630611,8.96,18.105
"3048",16.225,5.0088,0.2214,0.98,-0.613588,8.96,18.115
"3049",16.238,5.0088,0.2213,0.97,-0.617289,8.96,18.128
"3050",16.249,5.0079,0.2213,0.97,-0.637273,9.02,18.139
"3051",16.26,5.0075,0.2213,0.97,-0.611367,9.02,18.15
"3052",16.272,5.0063,0.2213,0.97,-0.612107,9.02,18.162
"3053",16.293,5.0063,0.2213,0.97,-0.632092,8.82,18.183
"3054",16.305,5.0056,0.2213,0.97,-0.635792,8.82,18.195
"3055",16.321,5.0046,0.2213,0.97,-0.612848,9.14,18.211
"3056",16.338,5.0039,0.2213,0.97,-0.605446,9.14,18.228
"3057",16.355,5.0034,0.2213,0.97,-0.607667,9.14,18.245
"3058",16.372,5.0018,0.2214,0.96,-0.617289,9.36,18.262
"3059",16.386,5.0013,0.2214,0.97,-0.669099,9.36,18.276
"3060",16.401,5.0003,0.2214,0.96,-0.647635,9.36,18.291
"3061",16.416,4.9999,0.2215,0.97,-0.633572,9.1,18.306
"3062",16.428,4.9995,0.2216,0.97,-0.627651,9.1,18.318
"3063",16.441,4.9982,0.2216,0.96,-0.621729,9.1,18.331
"3064",16.454,4.9978,0.2216,0.96,-0.607667,8.75,18.344
"3065",16.466,4.9973,0.2216,0.97,-0.615068,8.75,18.356
"3066",16.477,4.997,0.2216,0.96,-0.62395,8.75,18.367
"3067",16.491,4.9961,0.2217,0.96,-0.618769,8.84,18.381
"3068",16.503,4.9963,0.2217,0.97,-0.619509,8.84,18.393
"3069",16.518,4.9956,0.2216,0.96,-0.62395,8.84,18.408
"3070",16.535,4.995,0.2216,0.96,-0.618769,9.02,18.425
"3071",16.551,4.9939,0.2216,0.96,-0.62321,9.02,18.441
"3072",16.565,4.993,0.2216,0.96,-0.621729,9.02,18.455
"3073",16.578,4.9924,0.2217,0.96,-0.67058,8.94,18.468
"3074",16.591,4.9914,0.2217,0.96,-0.630611,8.94,18.481
"3075",16.606,4.9904,0.2217,0.96,-0.626911,8.94,18.496
"3076",16.616,4.9885,0.2217,0.96,-0.633572,8.87,18.506
"3077",16.635,4.9873,0.2217,0.96,-0.602486,8.87,18.525
"3078",16.65,4.986,0.2217,0.95,-0.617289,9.19,18.54
"3079",16.669,4.9849,0.2217,0.96,-0.611367,9.19,18.559
"3080",16.679,4.984,0.2217,0.96,-0.620249,9.19,18.569
"3081",16.691,4.9825,0.2217,0.96,-0.615808,8.78,18.581
"3082",16.704,4.9818,0.2218,0.95,-0.604706,8.78,18.594
"3083",16.718,4.9807,0.2218,0.95,-0.618769,8.78,18.608
"3084",16.732,4.9801,0.2218,0.95,-0.608407,8.78,18.622
"3085",16.745,4.9796,0.2218,0.95,-0.632092,8.78,18.635
"3086",16.763,4.9785,0.2218,0.95,-0.627651,8.78,18.653
"3087",16.774,4.9782,0.2218,0.95,-0.603226,8.85,18.664
"3088",16.792,4.9765,0.2218,0.95,-0.658737,8.85,18.682
"3089",16.803,4.9757,0.2219,0.95,-0.636533,8.85,18.693
"3090",16.816,4.9752,0.2219,0.95,-0.62321,8.49,18.706
"3091",16.831,4.974,0.2219,0.94,-0.631352,8.49,18.721
"3092",16.844,4.9736,0.222,0.94,-0.618029,8.49,18.734
"3093",16.858,4.9733,0.2219,0.95,-0.597304,8.86,18.748
"3094",16.872,4.9731,0.2219,0.95,-0.62247,8.86,18.762
"3095",16.881,4.9721,0.2219,0.94,-0.601745,8.86,18.771
"3096",16.902,4.9724,0.2219,0.94,-0.620249,8.69,18.792
"3097",16.915,4.9729,0.222,0.94,-0.602486,8.69,18.805
"3098",16.926,4.9721,0.222,0.94,-0.604706,8.54,18.816
"3099",16.94,4.9727,0.222,0.94,-0.62395,8.54,18.83
"3100",16.953,4.9728,0.222,0.94,-0.62321,8.54,18.843
"3101",16.968,4.9729,0.2219,0.94,-0.617289,8.6,18.858
"3102",16.976,4.9723,0.2219,0.94,-0.631352,8.6,18.866
"3103",16.987,4.9723,0.222,0.94,-0.635052,8.6,18.877
"3104",16.998,4.9728,0.222,0.93,-0.629871,8.52,18.888
"3105",17.013,4.9722,0.222,0.93,-0.614328,8.52,18.903
"3106",17.02,4.9718,0.222,0.93,-0.600265,8.52,18.91
"3107",17.032,4.9711,0.222,0.94,-0.603226,8.89,18.922
"3108",17.047,4.9704,0.2221,0.94,-0.618769,8.89,18.937
"3109",17.057,4.97,0.2221,0.93,-0.62321,8.89,18.947
"3110",17.075,4.9693,0.2221,0.93,-0.619509,8.92,18.965
"3111",17.082,4.9692,0.2219,0.93,-0.595084,8.92,18.972
"3112",17.098,4.9688,0.222,0.93,-0.619509,8.92,18.988
"3113",17.113,4.9688,0.222,0.93,-0.604706,8.2,19.003
"3114",17.128,4.968,0.2219,0.93,-0.602486,8.2,19.018
"3115",17.14,4.9675,0.2221,0.93,-0.604706,8.2,19.03
"3116",17.153,4.9666,0.2222,0.93,-0.638753,8.72,19.043
"3117",17.166,4.9667,0.2221,0.93,-0.615808,8.72,19.056
"3118",17.18,4.9656,0.2222,0.93,-0.598785,8.59,19.07
"3119",17.186,4.9655,0.2222,0.93,-0.596564,8.59,19.076
"3120",17.203,4.9645,0.2222,0.93,-0.601745,8.59,19.093
"3121",17.212,4.9637,0.2222,0.93,-0.612848,8.55,19.102
"3122",17.222,4.9629,0.2222,0.93,-0.598785,8.55,19.112
"3123",17.233,4.9616,0.2221,0.93,-0.613588,8.55,19.123
"3124",17.245,4.9607,0.222,0.93,-0.609147,8.53,19.135
"3125",17.255,4.96,0.2219,0.92,-0.608407,8.53,19.145
"3126",17.265,4.9585,0.2219,0.92,-0.618029,8.53,19.155
"3127",17.276,4.9567,0.222,0.93,-0.616548,8.63,19.166
"3128",17.289,4.9552,0.2221,0.92,-0.616548,8.63,19.179
"3129",17.303,4.9532,0.2221,0.92,-0.604706,8.63,19.193
"3130",17.303,4.9516,0.2222,0.92,-0.647635,8.83,19.193
"3131",17.322,4.9496,0.2222,0.93,-0.631352,8.83,19.212
"3132",17.326,4.9478,0.2222,0.92,-0.605446,8.83,19.216
"3133",17.336,4.9456,0.2223,0.92,-0.603226,8.47,19.226
"3134",17.342,4.9438,0.2225,0.92,-0.589903,8.47,19.232
"3135",17.349,4.9427,0.2226,0.92,-0.593604,8.47,19.239
"3136",17.354,4.942,0.2226,0.92,-0.598045,8.52,19.244
"3137",17.359,4.9411,0.2226,0.92,-0.619509,8.52,19.249
"3138",17.361,4.9405,0.2226,0.92,-0.57806,8.29,19.251
"3139",17.369,4.9398,0.2226,0.92,-0.579541,8.29,19.259
"3140",17.375,4.9395,0.2226,0.92,-0.596564,8.29,19.265
"3141",17.38,4.9399,0.2226,0.92,-0.607667,8.46,19.27
"3142",17.384,4.9398,0.2226,0.92,-0.595824,8.46,19.274
"3143",17.394,4.9393,0.2226,0.92,-0.583241,8.46,19.284
"3144",17.4,4.9393,0.2226,0.92,-0.598785,8.61,19.29
"3145",17.41,4.939,0.2227,0.92,-0.637273,8.61,19.3
"3146",17.417,4.9392,0.2227,0.92,-0.620249,8.61,19.307
"3147",17.425,4.9393,0.2228,0.92,-0.602486,8.33,19.315
"3148",17.435,4.9399,0.2228,0.92,-0.592123,8.33,19.325
"3149",17.447,4.9399,0.2229,0.92,-0.597304,8.33,19.337
"3150",17.454,4.9402,0.2228,0.92,-0.592864,8.73,19.344
"3151",17.458,4.9399,0.2228,0.92,-0.600265,8.73,19.348
"3152",17.467,4.939,0.2229,0.91,-0.581021,8.73,19.357
"3153",17.474,4.9388,0.2229,0.92,-0.586202,8.31,19.364
"3154",17.484,4.9384,0.2229,0.92,-0.603966,8.31,19.374
"3155",17.491,4.9379,0.2229,0.91,-0.592864,8.31,19.381
"3156",17.498,4.9367,0.223,0.92,-0.598045,8.49,19.388
"3157",17.509,4.9362,0.223,0.92,-0.589903,8.49,19.399
"3158",17.516,4.9353,0.2231,0.91,-0.583241,8.06,19.406
"3159",17.521,4.9343,0.2231,0.91,-0.613588,8.06,19.411
"3160",17.53,4.9344,0.2232,0.91,-0.619509,8.06,19.42
"3161",17.538,4.9345,0.2233,0.91,-0.595084,8.36,19.428
"3162",17.545,4.9338,0.2234,0.91,-0.595824,8.36,19.435
"3163",17.559,4.9337,0.2234,0.91,-0.601005,8.36,19.449
"3164",17.557,4.9337,0.2234,0.91,-0.608407,8.45,19.447
"3165",17.563,4.9339,0.2235,0.91,-0.597304,8.45,19.453
"3166",17.572,4.9341,0.2235,0.91,-0.588423,8.45,19.462
"3167",17.583,4.9341,0.2235,0.91,-0.583982,8.35,19.473
"3168",17.584,4.9344,0.2235,0.91,-0.581021,8.35,19.474
"3169",17.588,4.9341,0.2236,0.91,-0.581761,8.35,19.478
"3170",17.601,4.9345,0.2236,0.91,-0.579541,8.49,19.491
"3171",17.602,4.9351,0.2236,0.91,-0.583241,8.49,19.492
"3172",17.61,4.9347,0.2236,0.91,-0.589903,8.49,19.5
"3173",17.619,4.9349,0.2236,0.91,-0.62321,8.47,19.509
"3174",17.627,4.9347,0.2236,0.91,-0.620249,8.47,19.517
"3175",17.632,4.9355,0.2237,0.9,-0.57658,8.47,19.522
"3176",17.642,4.9347,0.2236,0.9,-0.583241,8.62,19.532
"3177",17.645,4.9353,0.2236,0.9,-0.583241,8.62,19.535
"3178",17.649,4.9352,0.2235,0.9,-0.595824,8.62,19.539
"3179",17.653,4.9351,0.2235,0.91,-0.581761,8.66,19.543
"3180",17.658,4.9347,0.2235,0.9,-0.569179,8.66,19.548
"3181",17.661,4.9342,0.2236,0.9,-0.587682,8.28,19.551
"3182",17.667,4.9341,0.2237,0.9,-0.595824,8.28,19.557
"3183",17.675,4.9342,0.2238,0.9,-0.586202,8.28,19.565
"3184",17.683,4.9336,0.2238,0.9,-0.564738,8.78,19.573
"3185",17.685,4.9331,0.2237,0.9,-0.585462,8.78,19.575
"3186",17.694,4.9328,0.2238,0.9,-0.592123,8.78,19.584
"3187",17.695,4.9321,0.2238,0.9,-0.616548,8.65,19.585
"3188",17.696,4.9317,0.2239,0.9,-0.607667,8.65,19.586
"3189",17.698,4.9308,0.2236,0.9,-0.586942,8.65,19.588
"3190",17.698,4.93,0.224,0.9,-0.598045,8.39,19.588
"3191",17.701,4.9297,0.2239,0.9,-0.581021,8.39,19.591
